"","run","subid","condition","compCheckFree","compCheckMulti","country","age","gender","englishNative","ethnicity","education","religionChild","religionNow","politicalIdeology","maritalStatus","children","job","studyMoralPhil","dog","vegetarian","beliefRules","beliefGod","beliefAfterlife","beliefTradition","comments","gerald_schiff_pvs","toby_chimp","fetus","god","delores_gleitman_deceased","sharon_harvey_woman","green_frog","todd_billingsley_man","charlie_dog","nicholas_gannon_baby","samantha_hill_girl","kismet_robot","you","country_selfrep","compCheckCount"
"379","us_run_01","us_run_01_32","Morality",NA,NA,"us",30,"male","yes_only","white","hs_diploma","christianity_catholic","none","democrat","no",2,"Unemployed","no","yes","no_limitedMeat","disagree_strong","disagree_strong","neither","disagree_moderate",NA,-2,-1,-2,-2,-1,1,-2,-2,2,-2,1,-2,2,"United States",NA
"380","us_run_01","us_run_01_32","Morality",NA,NA,"us",30,"male","yes_only","white","hs_diploma","christianity_catholic","none","democrat","no",2,"Unemployed","no","yes","no_limitedMeat","disagree_strong","disagree_strong","neither","disagree_moderate",NA,-2,-1,-2,-1,-2,1,-2,2,1,2,0,2,2,"United States",NA
"381","us_run_01","us_run_01_32","Morality",NA,NA,"us",30,"male","yes_only","white","hs_diploma","christianity_catholic","none","democrat","no",2,"Unemployed","no","yes","no_limitedMeat","disagree_strong","disagree_strong","neither","disagree_moderate",NA,-2,2,-2,-2,-2,2,2,1,2,-2,2,-1,1,"United States",NA
"382","us_run_01","us_run_01_32","Morality",NA,NA,"us",30,"male","yes_only","white","hs_diploma","christianity_catholic","none","democrat","no",2,"Unemployed","no","yes","no_limitedMeat","disagree_strong","disagree_strong","neither","disagree_moderate",NA,-2,2,-2,-2,0,2,-2,2,2,-1,2,-2,2,"United States",NA
"383","us_run_01","us_run_01_32","Morality",NA,NA,"us",30,"male","yes_only","white","hs_diploma","christianity_catholic","none","democrat","no",2,"Unemployed","no","yes","no_limitedMeat","disagree_strong","disagree_strong","neither","disagree_moderate",NA,-2,-1,-2,-2,-2,1,-2,2,2,1,2,2,0,"United States",NA
"384","us_run_01","us_run_01_32","Morality",NA,NA,"us",30,"male","yes_only","white","hs_diploma","christianity_catholic","none","democrat","no",2,"Unemployed","no","yes","no_limitedMeat","disagree_strong","disagree_strong","neither","disagree_moderate",NA,1,2,-2,-2,-2,2,-1,2,2,-2,2,-2,2,"United States",NA
"385","us_run_01","us_run_01_33","Hunger",NA,NA,"us",25,"female","yes_only","white","hs_diploma","none","none","democrat","yes",2,"data entry","no","yes","no","disagree_strong","agree_little","agree_little","disagree_little",NA,-2,2,-2,0,-2,2,-2,2,2,-2,1,-2,2,"US",NA
"386","us_run_01","us_run_01_33","Hunger",NA,NA,"us",25,"female","yes_only","white","hs_diploma","none","none","democrat","yes",2,"data entry","no","yes","no","disagree_strong","agree_little","agree_little","disagree_little",NA,-1,1,-2,-2,0,2,-2,1,-1,-1,2,-2,2,"US",NA
"387","us_run_01","us_run_01_33","Hunger",NA,NA,"us",25,"female","yes_only","white","hs_diploma","none","none","democrat","yes",2,"data entry","no","yes","no","disagree_strong","agree_little","agree_little","disagree_little",NA,1,2,-2,0,-1,2,-1,0,2,-1,1,0,1,"US",NA
"388","us_run_01","us_run_01_33","Hunger",NA,NA,"us",25,"female","yes_only","white","hs_diploma","none","none","democrat","yes",2,"data entry","no","yes","no","disagree_strong","agree_little","agree_little","disagree_little",NA,-1,1,1,-1,-1,1,-1,1,-2,-2,2,-1,0,"US",NA
"389","us_run_01","us_run_01_33","Hunger",NA,NA,"us",25,"female","yes_only","white","hs_diploma","none","none","democrat","yes",2,"data entry","no","yes","no","disagree_strong","agree_little","agree_little","disagree_little",NA,1,0,1,-1,-2,0,1,2,1,0,-1,-1,2,"US",NA
"390","us_run_01","us_run_01_33","Hunger",NA,NA,"us",25,"female","yes_only","white","hs_diploma","none","none","democrat","yes",2,"data entry","no","yes","no","disagree_strong","agree_little","agree_little","disagree_little",NA,-1,-1,0,-1,-1,1,-2,2,1,2,-2,-1,-1,"US",NA
"391","us_run_01","us_run_01_33","Hunger",NA,NA,"us",25,"female","yes_only","white","hs_diploma","none","none","democrat","yes",2,"data entry","no","yes","no","disagree_strong","agree_little","agree_little","disagree_little",NA,1,2,-1,-2,-2,2,1,2,1,1,1,-1,0,"US",NA
"392","us_run_01","us_run_01_33","Hunger",NA,NA,"us",25,"female","yes_only","white","hs_diploma","none","none","democrat","yes",2,"data entry","no","yes","no","disagree_strong","agree_little","agree_little","disagree_little",NA,-2,1,-1,-2,-1,1,-2,2,1,-1,1,-2,1,"US",NA
"393","us_run_01","us_run_01_33","Hunger",NA,NA,"us",25,"female","yes_only","white","hs_diploma","none","none","democrat","yes",2,"data entry","no","yes","no","disagree_strong","agree_little","agree_little","disagree_little",NA,-1,2,0,-1,-2,1,2,0,-1,1,1,-1,1,"US",NA
"394","us_run_01","us_run_01_33","Hunger",NA,NA,"us",25,"female","yes_only","white","hs_diploma","none","none","democrat","yes",2,"data entry","no","yes","no","disagree_strong","agree_little","agree_little","disagree_little",NA,0,2,1,-2,-1,0,2,1,0,1,1,-1,0,"US",NA
"395","us_run_01","us_run_01_33","Hunger",NA,NA,"us",25,"female","yes_only","white","hs_diploma","none","none","democrat","yes",2,"data entry","no","yes","no","disagree_strong","agree_little","agree_little","disagree_little",NA,-1,-2,-2,-1,-1,2,-1,1,2,1,-2,0,2,"US",NA
"396","us_run_01","us_run_01_33","Hunger",NA,NA,"us",25,"female","yes_only","white","hs_diploma","none","none","democrat","yes",2,"data entry","no","yes","no","disagree_strong","agree_little","agree_little","disagree_little",NA,-2,2,1,-2,0,1,-1,2,2,0,-1,-1,-2,"US",NA
"397","us_run_01","us_run_01_34","Hunger",NA,NA,"us",23,"female","yes_only","asian_eastAsian, black","college_some","none","none","independent","no_commited",2,"Student","yes","yes","no","disagree_strong","disagree_strong","disagree_strong","disagree_strong","Curious why god was depicted as it was heh.",-2,0,-2,0,0,0,2,0,0,0,2,-2,2,"USA",NA
"398","us_run_01","us_run_01_34","Hunger",NA,NA,"us",23,"female","yes_only","asian_eastAsian, black","college_some","none","none","independent","no_commited",2,"Student","yes","yes","no","disagree_strong","disagree_strong","disagree_strong","disagree_strong","Curious why god was depicted as it was heh.",0,0,-2,-2,-2,0,2,0,0,0,0,-2,2,"USA",NA
"399","us_run_01","us_run_01_34","Hunger",NA,NA,"us",23,"female","yes_only","asian_eastAsian, black","college_some","none","none","independent","no_commited",2,"Student","yes","yes","no","disagree_strong","disagree_strong","disagree_strong","disagree_strong","Curious why god was depicted as it was heh.",-2,0,-2,-2,-2,0,0,2,0,2,2,-2,0,"USA",NA
"400","us_run_01","us_run_01_34","Hunger",NA,NA,"us",23,"female","yes_only","asian_eastAsian, black","college_some","none","none","independent","no_commited",2,"Student","yes","yes","no","disagree_strong","disagree_strong","disagree_strong","disagree_strong","Curious why god was depicted as it was heh.",-2,2,0,-2,2,0,0,0,2,2,0,-2,2,"USA",NA
"401","us_run_01","us_run_01_34","Hunger",NA,NA,"us",23,"female","yes_only","asian_eastAsian, black","college_some","none","none","independent","no_commited",2,"Student","yes","yes","no","disagree_strong","disagree_strong","disagree_strong","disagree_strong","Curious why god was depicted as it was heh.",-2,2,2,-2,-2,0,0,2,2,0,0,-2,0,"USA",NA
"402","us_run_01","us_run_01_34","Hunger",NA,NA,"us",23,"female","yes_only","asian_eastAsian, black","college_some","none","none","independent","no_commited",2,"Student","yes","yes","no","disagree_strong","disagree_strong","disagree_strong","disagree_strong","Curious why god was depicted as it was heh.",2,0,-2,-2,0,0,0,0,0,2,0,-2,0,"USA",NA
"403","us_run_01","us_run_01_34","Hunger",NA,NA,"us",23,"female","yes_only","asian_eastAsian, black","college_some","none","none","independent","no_commited",2,"Student","yes","yes","no","disagree_strong","disagree_strong","disagree_strong","disagree_strong","Curious why god was depicted as it was heh.",-2,-2,2,-2,-2,2,0,2,2,0,2,-2,0,"USA",NA
"404","us_run_01","us_run_01_34","Hunger",NA,NA,"us",23,"female","yes_only","asian_eastAsian, black","college_some","none","none","independent","no_commited",2,"Student","yes","yes","no","disagree_strong","disagree_strong","disagree_strong","disagree_strong","Curious why god was depicted as it was heh.",-2,2,-2,-2,-2,2,2,0,-2,0,0,-2,0,"USA",NA
"405","us_run_01","us_run_01_34","Hunger",NA,NA,"us",23,"female","yes_only","asian_eastAsian, black","college_some","none","none","independent","no_commited",2,"Student","yes","yes","no","disagree_strong","disagree_strong","disagree_strong","disagree_strong","Curious why god was depicted as it was heh.",2,2,-2,-2,-2,0,2,0,2,0,0,-2,2,"USA",NA
"406","us_run_01","us_run_01_34","Hunger",NA,NA,"us",23,"female","yes_only","asian_eastAsian, black","college_some","none","none","independent","no_commited",2,"Student","yes","yes","no","disagree_strong","disagree_strong","disagree_strong","disagree_strong","Curious why god was depicted as it was heh.",-2,2,2,-2,-2,2,2,0,0,2,2,-2,0,"USA",NA
"407","us_run_01","us_run_01_34","Hunger",NA,NA,"us",23,"female","yes_only","asian_eastAsian, black","college_some","none","none","independent","no_commited",2,"Student","yes","yes","no","disagree_strong","disagree_strong","disagree_strong","disagree_strong","Curious why god was depicted as it was heh.",2,0,-2,0,-2,2,2,0,2,0,2,0,0,"USA",NA
"408","us_run_01","us_run_01_34","Hunger",NA,NA,"us",23,"female","yes_only","asian_eastAsian, black","college_some","none","none","independent","no_commited",2,"Student","yes","yes","no","disagree_strong","disagree_strong","disagree_strong","disagree_strong","Curious why god was depicted as it was heh.",-2,0,-2,-2,-2,2,0,2,0,2,2,-2,2,"USA",NA
"409","us_run_01","us_run_01_35","Fear",NA,NA,"us",41,"female","yes_only","white","hs_diploma","christianity_protestant","christianity_protestant","independent","yes",4,"unemployed","no","yes","no","neither","disagree_strong","neither","neither",NA,0,2,-1,-1,1,0,1,1,-1,0,0,-2,2,"USA",NA
"410","us_run_01","us_run_01_35","Fear",NA,NA,"us",41,"female","yes_only","white","hs_diploma","christianity_protestant","christianity_protestant","independent","yes",4,"unemployed","no","yes","no","neither","disagree_strong","neither","neither",NA,0,1,1,-2,-2,1,-1,1,0,2,0,-2,0,"USA",NA
"411","us_run_01","us_run_01_35","Fear",NA,NA,"us",41,"female","yes_only","white","hs_diploma","christianity_protestant","christianity_protestant","independent","yes",4,"unemployed","no","yes","no","neither","disagree_strong","neither","neither",NA,0,-1,-1,-2,-1,2,2,2,1,2,0,-2,0,"USA",NA
"412","us_run_01","us_run_01_35","Fear",NA,NA,"us",41,"female","yes_only","white","hs_diploma","christianity_protestant","christianity_protestant","independent","yes",4,"unemployed","no","yes","no","neither","disagree_strong","neither","neither",NA,0,-1,-1,-2,-2,0,2,2,1,0,2,-2,0,"USA",NA
"413","us_run_01","us_run_01_35","Fear",NA,NA,"us",41,"female","yes_only","white","hs_diploma","christianity_protestant","christianity_protestant","independent","yes",4,"unemployed","no","yes","no","neither","disagree_strong","neither","neither",NA,0,0,1,-2,-2,2,-1,0,-1,2,1,-1,2,"USA",NA
"414","us_run_01","us_run_01_35","Fear",NA,NA,"us",41,"female","yes_only","white","hs_diploma","christianity_protestant","christianity_protestant","independent","yes",4,"unemployed","no","yes","no","neither","disagree_strong","neither","neither",NA,1,0,0,-2,-2,2,-1,2,2,0,0,-2,1,"USA",NA
"415","us_run_01","us_run_01_35","Fear",NA,NA,"us",41,"female","yes_only","white","hs_diploma","christianity_protestant","christianity_protestant","independent","yes",4,"unemployed","no","yes","no","neither","disagree_strong","neither","neither",NA,2,1,-1,-2,-2,1,-2,1,2,2,2,-2,0,"USA",NA
"416","us_run_01","us_run_01_35","Fear",NA,NA,"us",41,"female","yes_only","white","hs_diploma","christianity_protestant","christianity_protestant","independent","yes",4,"unemployed","no","yes","no","neither","disagree_strong","neither","neither",NA,0,0,2,-2,-2,2,-2,0,0,0,0,-1,0,"USA",NA
"417","us_run_01","us_run_01_35","Fear",NA,NA,"us",41,"female","yes_only","white","hs_diploma","christianity_protestant","christianity_protestant","independent","yes",4,"unemployed","no","yes","no","neither","disagree_strong","neither","neither",NA,0,2,-1,1,-2,1,-2,0,0,0,0,-2,0,"USA",NA
"418","us_run_01","us_run_01_35","Fear",NA,NA,"us",41,"female","yes_only","white","hs_diploma","christianity_protestant","christianity_protestant","independent","yes",4,"unemployed","no","yes","no","neither","disagree_strong","neither","neither",NA,2,0,-1,-2,-2,0,-1,1,2,0,2,-2,2,"USA",NA
"419","us_run_01","us_run_01_35","Fear",NA,NA,"us",41,"female","yes_only","white","hs_diploma","christianity_protestant","christianity_protestant","independent","yes",4,"unemployed","no","yes","no","neither","disagree_strong","neither","neither",NA,1,0,0,-2,0,0,-1,0,0,0,1,0,2,"USA",NA
"420","us_run_01","us_run_01_35","Fear",NA,NA,"us",41,"female","yes_only","white","hs_diploma","christianity_protestant","christianity_protestant","independent","yes",4,"unemployed","no","yes","no","neither","disagree_strong","neither","neither",NA,0,2,-1,-2,-2,0,2,0,0,0,0,-1,0,"USA",NA
"421","us_run_01","us_run_01_36","Self-Control",NA,NA,"us",26,"male","yes_only","white","college_bachDegree","christianity_evangelical","christianity_other","republican","yes",2,"Educator","yes","yes","no","neither","neither","agree_strong","agree_little",NA,1,2,2,2,-2,2,2,2,2,-2,-1,-2,-2,"USA",NA
"422","us_run_01","us_run_01_36","Self-Control",NA,NA,"us",26,"male","yes_only","white","college_bachDegree","christianity_evangelical","christianity_other","republican","yes",2,"Educator","yes","yes","no","neither","neither","agree_strong","agree_little",NA,2,2,-2,-2,-2,2,0,2,2,0,2,-2,-2,"USA",NA
"423","us_run_01","us_run_01_36","Self-Control",NA,NA,"us",26,"male","yes_only","white","college_bachDegree","christianity_evangelical","christianity_other","republican","yes",2,"Educator","yes","yes","no","neither","neither","agree_strong","agree_little",NA,2,-2,-1,-2,-2,2,-1,2,-2,-2,-2,-1,1,"USA",NA
"424","us_run_01","us_run_01_36","Self-Control",NA,NA,"us",26,"male","yes_only","white","college_bachDegree","christianity_evangelical","christianity_other","republican","yes",2,"Educator","yes","yes","no","neither","neither","agree_strong","agree_little",NA,1,-2,-2,2,-2,2,-2,-2,2,-2,2,1,2,"USA",NA
"425","us_run_01","us_run_01_36","Self-Control",NA,NA,"us",26,"male","yes_only","white","college_bachDegree","christianity_evangelical","christianity_other","republican","yes",2,"Educator","yes","yes","no","neither","neither","agree_strong","agree_little",NA,2,2,-2,2,-1,2,-2,2,-2,1,-2,-1,-2,"USA",NA
"426","us_run_01","us_run_01_36","Self-Control",NA,NA,"us",26,"male","yes_only","white","college_bachDegree","christianity_evangelical","christianity_other","republican","yes",2,"Educator","yes","yes","no","neither","neither","agree_strong","agree_little",NA,1,-2,-2,2,-2,2,2,2,2,-2,2,-2,2,"USA",NA
"427","us_run_01","us_run_01_36","Self-Control",NA,NA,"us",26,"male","yes_only","white","college_bachDegree","christianity_evangelical","christianity_other","republican","yes",2,"Educator","yes","yes","no","neither","neither","agree_strong","agree_little",NA,2,2,-2,2,-2,2,-2,2,2,-2,-2,-2,-2,"USA",NA
"428","us_run_01","us_run_01_36","Self-Control",NA,NA,"us",26,"male","yes_only","white","college_bachDegree","christianity_evangelical","christianity_other","republican","yes",2,"Educator","yes","yes","no","neither","neither","agree_strong","agree_little",NA,1,-1,-1,2,-2,2,-2,-2,2,-1,1,-2,2,"USA",NA
"429","us_run_01","us_run_01_36","Self-Control",NA,NA,"us",26,"male","yes_only","white","college_bachDegree","christianity_evangelical","christianity_other","republican","yes",2,"Educator","yes","yes","no","neither","neither","agree_strong","agree_little",NA,1,2,-2,2,-2,2,-2,2,-2,2,2,0,2,"USA",NA
"430","us_run_01","us_run_01_36","Self-Control",NA,NA,"us",26,"male","yes_only","white","college_bachDegree","christianity_evangelical","christianity_other","republican","yes",2,"Educator","yes","yes","no","neither","neither","agree_strong","agree_little",NA,-2,2,-2,2,-2,2,-2,2,2,-2,2,-2,-2,"USA",NA
"431","us_run_01","us_run_01_36","Self-Control",NA,NA,"us",26,"male","yes_only","white","college_bachDegree","christianity_evangelical","christianity_other","republican","yes",2,"Educator","yes","yes","no","neither","neither","agree_strong","agree_little",NA,-2,2,-2,2,-2,0,-2,-2,-2,2,-1,0,2,"USA",NA
"432","us_run_01","us_run_01_36","Self-Control",NA,NA,"us",26,"male","yes_only","white","college_bachDegree","christianity_evangelical","christianity_other","republican","yes",2,"Educator","yes","yes","no","neither","neither","agree_strong","agree_little",NA,0,2,-2,2,-2,1,0,-2,0,-2,2,2,-2,"USA",NA
"433","us_run_01","us_run_01_37","Fear",NA,NA,"us",23,"male","yes_only","white","hs_diploma","none","none","independent","no",2,"QA Tester","no","yes","no","disagree_strong","disagree_strong","disagree_little","neither",NA,-1,0,2,0,-2,0,0,2,0,1,0,-2,0,"United States",NA
"434","us_run_01","us_run_01_37","Fear",NA,NA,"us",23,"male","yes_only","white","hs_diploma","none","none","independent","no",2,"QA Tester","no","yes","no","disagree_strong","disagree_strong","disagree_little","neither",NA,0,0,-2,-2,-2,2,2,2,2,2,0,-2,2,"United States",NA
"435","us_run_01","us_run_01_37","Fear",NA,NA,"us",23,"male","yes_only","white","hs_diploma","none","none","independent","no",2,"QA Tester","no","yes","no","disagree_strong","disagree_strong","disagree_little","neither",NA,-1,2,-1,-2,-2,1,0,0,1,0,2,-2,0,"United States",NA
"436","us_run_01","us_run_01_37","Fear",NA,NA,"us",23,"male","yes_only","white","hs_diploma","none","none","independent","no",2,"QA Tester","no","yes","no","disagree_strong","disagree_strong","disagree_little","neither",NA,-2,2,2,-2,-2,2,2,0,0,0,0,-2,0,"United States",NA
"437","us_run_01","us_run_01_37","Fear",NA,NA,"us",23,"male","yes_only","white","hs_diploma","none","none","independent","no",2,"QA Tester","no","yes","no","disagree_strong","disagree_strong","disagree_little","neither",NA,-2,1,1,-2,0,0,0,1,0,0,0,0,0,"United States",NA
"438","us_run_01","us_run_01_37","Fear",NA,NA,"us",23,"male","yes_only","white","hs_diploma","none","none","independent","no",2,"QA Tester","no","yes","no","disagree_strong","disagree_strong","disagree_little","neither",NA,-1,0,2,0,-2,0,0,2,0,2,0,0,1,"United States",NA
"439","us_run_01","us_run_01_37","Fear",NA,NA,"us",23,"male","yes_only","white","hs_diploma","none","none","independent","no",2,"QA Tester","no","yes","no","disagree_strong","disagree_strong","disagree_little","neither",NA,-1,0,-1,-2,-2,0,0,0,0,2,0,-2,0,"United States",NA
"440","us_run_01","us_run_01_37","Fear",NA,NA,"us",23,"male","yes_only","white","hs_diploma","none","none","independent","no",2,"QA Tester","no","yes","no","disagree_strong","disagree_strong","disagree_little","neither",NA,0,0,-1,-2,0,0,0,0,0,0,2,-2,0,"United States",NA
"441","us_run_01","us_run_01_37","Fear",NA,NA,"us",23,"male","yes_only","white","hs_diploma","none","none","independent","no",2,"QA Tester","no","yes","no","disagree_strong","disagree_strong","disagree_little","neither",NA,-1,0,-2,-2,-2,0,0,0,2,1,2,-2,2,"United States",NA
"442","us_run_01","us_run_01_37","Fear",NA,NA,"us",23,"male","yes_only","white","hs_diploma","none","none","independent","no",2,"QA Tester","no","yes","no","disagree_strong","disagree_strong","disagree_little","neither",NA,-1,0,-2,-2,-2,2,2,2,2,0,2,0,2,"United States",NA
"443","us_run_01","us_run_01_37","Fear",NA,NA,"us",23,"male","yes_only","white","hs_diploma","none","none","independent","no",2,"QA Tester","no","yes","no","disagree_strong","disagree_strong","disagree_little","neither",NA,0,2,-2,0,0,2,1,0,0,0,0,-2,0,"United States",NA
"444","us_run_01","us_run_01_37","Fear",NA,NA,"us",23,"male","yes_only","white","hs_diploma","none","none","independent","no",2,"QA Tester","no","yes","no","disagree_strong","disagree_strong","disagree_little","neither",NA,-2,2,-2,-2,-2,0,2,0,2,0,2,-2,2,"United States",NA
"445","us_run_01","us_run_01_38","Fear",NA,NA,"us",31,"female","yes_only","white","hs_diploma","christianity_other","christianity_other","democrat","yes",5,"clerk","no","yes","no_limitedMeat","disagree_little","agree_strong","agree_strong","agree_strong","-",-1,0,-2,-2,-2,0,-1,-2,2,-2,2,-2,2,"US",NA
"446","us_run_01","us_run_01_38","Fear",NA,NA,"us",31,"female","yes_only","white","hs_diploma","christianity_other","christianity_other","democrat","yes",5,"clerk","no","yes","no_limitedMeat","disagree_little","agree_strong","agree_strong","agree_strong","-",1,0,-1,-2,-1,1,-2,0,2,0,2,-2,0,"US",NA
"447","us_run_01","us_run_01_38","Fear",NA,NA,"us",31,"female","yes_only","white","hs_diploma","christianity_other","christianity_other","democrat","yes",5,"clerk","no","yes","no_limitedMeat","disagree_little","agree_strong","agree_strong","agree_strong","-",0,2,-1,2,-2,1,-2,0,0,2,2,-2,0,"US",NA
"448","us_run_01","us_run_01_38","Fear",NA,NA,"us",31,"female","yes_only","white","hs_diploma","christianity_other","christianity_other","democrat","yes",5,"clerk","no","yes","no_limitedMeat","disagree_little","agree_strong","agree_strong","agree_strong","-",-2,0,-1,-1,-2,0,-1,2,1,0,2,-1,0,"US",NA
"449","us_run_01","us_run_01_38","Fear",NA,NA,"us",31,"female","yes_only","white","hs_diploma","christianity_other","christianity_other","democrat","yes",5,"clerk","no","yes","no_limitedMeat","disagree_little","agree_strong","agree_strong","agree_strong","-",-2,0,1,-1,-1,1,-2,1,-1,2,2,1,0,"US",NA
"450","us_run_01","us_run_01_38","Fear",NA,NA,"us",31,"female","yes_only","white","hs_diploma","christianity_other","christianity_other","democrat","yes",5,"clerk","no","yes","no_limitedMeat","disagree_little","agree_strong","agree_strong","agree_strong","-",-1,0,2,-2,-1,2,1,2,-2,-1,0,-1,1,"US",NA
"451","us_run_01","us_run_01_38","Fear",NA,NA,"us",31,"female","yes_only","white","hs_diploma","christianity_other","christianity_other","democrat","yes",5,"clerk","no","yes","no_limitedMeat","disagree_little","agree_strong","agree_strong","agree_strong","-",2,1,2,-2,-2,1,1,0,2,1,1,-2,1,"US",NA
"452","us_run_01","us_run_01_38","Fear",NA,NA,"us",31,"female","yes_only","white","hs_diploma","christianity_other","christianity_other","democrat","yes",5,"clerk","no","yes","no_limitedMeat","disagree_little","agree_strong","agree_strong","agree_strong","-",2,1,1,-2,-2,0,-1,0,2,0,0,-1,2,"US",NA
"453","us_run_01","us_run_01_38","Fear",NA,NA,"us",31,"female","yes_only","white","hs_diploma","christianity_other","christianity_other","democrat","yes",5,"clerk","no","yes","no_limitedMeat","disagree_little","agree_strong","agree_strong","agree_strong","-",-2,2,0,-1,-2,2,-2,2,-2,2,1,-1,2,"US",NA
"454","us_run_01","us_run_01_38","Fear",NA,NA,"us",31,"female","yes_only","white","hs_diploma","christianity_other","christianity_other","democrat","yes",5,"clerk","no","yes","no_limitedMeat","disagree_little","agree_strong","agree_strong","agree_strong","-",2,0,-2,-1,-2,2,-2,2,1,2,1,1,-2,"US",NA
"455","us_run_01","us_run_01_38","Fear",NA,NA,"us",31,"female","yes_only","white","hs_diploma","christianity_other","christianity_other","democrat","yes",5,"clerk","no","yes","no_limitedMeat","disagree_little","agree_strong","agree_strong","agree_strong","-",-1,1,2,-2,-1,1,1,1,-1,1,2,-2,-1,"US",NA
"456","us_run_01","us_run_01_38","Fear",NA,NA,"us",31,"female","yes_only","white","hs_diploma","christianity_other","christianity_other","democrat","yes",5,"clerk","no","yes","no_limitedMeat","disagree_little","agree_strong","agree_strong","agree_strong","-",-1,1,-1,-1,-2,2,-1,2,-1,1,0,-2,1,"US",NA
"457","us_run_01","us_run_01_39","Hunger",NA,NA,"us",28,"male","yes_only","white","college_bachDegree","none","none","democrat","no",2,"Office support","no","yes","no_limitedMeat","disagree_moderate","disagree_moderate","disagree_little","neither","Everything worked perfectly, thanks.",1,2,1,-2,-2,0,-1,2,0,2,0,-2,0,"USA",NA
"458","us_run_01","us_run_01_39","Hunger",NA,NA,"us",28,"male","yes_only","white","college_bachDegree","none","none","democrat","no",2,"Office support","no","yes","no_limitedMeat","disagree_moderate","disagree_moderate","disagree_little","neither","Everything worked perfectly, thanks.",0,0,-1,-2,-2,2,2,0,2,0,0,-2,2,"USA",NA
"459","us_run_01","us_run_01_39","Hunger",NA,NA,"us",28,"male","yes_only","white","college_bachDegree","none","none","democrat","no",2,"Office support","no","yes","no_limitedMeat","disagree_moderate","disagree_moderate","disagree_little","neither","Everything worked perfectly, thanks.",-1,0,-1,-2,-2,0,-1,0,0,2,1,-2,1,"USA",NA
"460","us_run_01","us_run_01_39","Hunger",NA,NA,"us",28,"male","yes_only","white","college_bachDegree","none","none","democrat","no",2,"Office support","no","yes","no_limitedMeat","disagree_moderate","disagree_moderate","disagree_little","neither","Everything worked perfectly, thanks.",1,2,0,-2,-2,2,1,0,2,1,2,-2,1,"USA",NA
"461","us_run_01","us_run_01_39","Hunger",NA,NA,"us",28,"male","yes_only","white","college_bachDegree","none","none","democrat","no",2,"Office support","no","yes","no_limitedMeat","disagree_moderate","disagree_moderate","disagree_little","neither","Everything worked perfectly, thanks.",-1,1,-1,-2,-2,0,2,1,2,0,0,-1,2,"USA",NA
"462","us_run_01","us_run_01_39","Hunger",NA,NA,"us",28,"male","yes_only","white","college_bachDegree","none","none","democrat","no",2,"Office support","no","yes","no_limitedMeat","disagree_moderate","disagree_moderate","disagree_little","neither","Everything worked perfectly, thanks.",-1,0,-1,-1,-2,0,1,0,0,-1,0,-2,2,"USA",NA
"463","us_run_01","us_run_01_39","Hunger",NA,NA,"us",28,"male","yes_only","white","college_bachDegree","none","none","democrat","no",2,"Office support","no","yes","no_limitedMeat","disagree_moderate","disagree_moderate","disagree_little","neither","Everything worked perfectly, thanks.",-1,1,1,-2,0,1,-1,0,0,0,2,-2,0,"USA",NA
"464","us_run_01","us_run_01_39","Hunger",NA,NA,"us",28,"male","yes_only","white","college_bachDegree","none","none","democrat","no",2,"Office support","no","yes","no_limitedMeat","disagree_moderate","disagree_moderate","disagree_little","neither","Everything worked perfectly, thanks.",-1,0,-1,-1,-2,2,-1,1,1,-1,1,0,1,"USA",NA
"465","us_run_01","us_run_01_39","Hunger",NA,NA,"us",28,"male","yes_only","white","college_bachDegree","none","none","democrat","no",2,"Office support","no","yes","no_limitedMeat","disagree_moderate","disagree_moderate","disagree_little","neither","Everything worked perfectly, thanks.",1,2,-1,0,-1,1,1,2,1,1,0,-1,0,"USA",NA
"466","us_run_01","us_run_01_39","Hunger",NA,NA,"us",28,"male","yes_only","white","college_bachDegree","none","none","democrat","no",2,"Office support","no","yes","no_limitedMeat","disagree_moderate","disagree_moderate","disagree_little","neither","Everything worked perfectly, thanks.",-1,0,-1,-2,-1,0,-1,1,0,2,2,-2,1,"USA",NA
"467","us_run_01","us_run_01_39","Hunger",NA,NA,"us",28,"male","yes_only","white","college_bachDegree","none","none","democrat","no",2,"Office support","no","yes","no_limitedMeat","disagree_moderate","disagree_moderate","disagree_little","neither","Everything worked perfectly, thanks.",-1,1,1,-2,0,0,-1,1,0,0,1,-1,0,"USA",NA
"468","us_run_01","us_run_01_39","Hunger",NA,NA,"us",28,"male","yes_only","white","college_bachDegree","none","none","democrat","no",2,"Office support","no","yes","no_limitedMeat","disagree_moderate","disagree_moderate","disagree_little","neither","Everything worked perfectly, thanks.",-1,0,-1,0,-2,1,-1,2,1,1,0,0,0,"USA",NA
"469","us_run_01","us_run_01_40","Morality",NA,NA,"us",43,"female","yes_only","white","college_bachDegree","none","none","democrat","no_commited",2,"legal","no","yes","no_limitedMeat","agree_moderate","disagree_strong","disagree_strong","disagree_moderate","sometimes my mouse click would automatically click the next pictures answer without me getting a look to see what it was. i would say this about about 4 times out of all the pictures. hope this doesnt impede your results any.",-1,1,-1,-2,-1,2,2,2,1,1,2,-2,2,"usa",NA
